num_bellpairs,cnot_err_prob,meas_err_prob,coherence_time,fidelity_mean,fidelity_std,fidelity_analytical
100000,0.023438,0.0,0,0.9813727,0.0007392288391740859,0.9812496
100000,0.046875,0.0,0,0.9625772333333334,0.001344588553754969,0.9625
100000,0.070313,0.0,0,0.9437588666666666,0.001337641649404733,0.9437496000000001
100000,0.09375,0.0,0,0.9245691666666667,0.0015840081246284452,0.925
100000,0.117188,0.0,0,0.9060547000000001,0.001885500396004556,0.9062496
100000,0.140625,0.0,0,0.8874392333333333,0.002035565239818067,0.8875
100000,0.164063,0.0,0,0.8687370333333333,0.002160632368595402,0.8687496
100000,0.1875,0.0,0,0.8503411333333334,0.002477271237111954,0.85
100000,0.210938,0.0,0,0.8312377000000001,0.0019388310077638662,0.8312496
100000,0.234375,0.0,0,0.8127338999999999,0.0024977545295725087,0.8125
100000,0.257812,0.0,0,0.7939257666666665,0.002993422207477952,0.7937504000000001
100000,0.28125,0.0,0,0.7751341666666666,0.0017998498841724415,0.775
100000,0.304688,0.0,0,0.7559215666666665,0.002188309007480943,0.7562496
100000,0.328125,0.0,0,0.7370683666666665,0.0031331916366896958,0.7375
100000,0.351562,0.0,0,0.7191564333333332,0.002811682825679698,0.7187504
100000,0.375,0.0,0,0.6995462,0.003206968843004252,0.7
100000,0.398438,0.0,0,0.6805178666666667,0.0031789185554559557,0.6812495999999999
100000,0.421875,0.0,0,0.6616706666666666,0.0034314815103036124,0.6625
100000,0.445313,0.0,0,0.6432526666666667,0.003683414044364585,0.6437495999999999
100000,0.46875,0.0,0,0.6248595333333333,0.0035945854349130326,0.625
100000,0.492188,0.0,0,0.6065361666666667,0.003878408961445694,0.6062495999999999
100000,0.515625,0.0,0,0.5873656666666667,0.0040552244272734845,0.5875
100000,0.539063,0.0,0,0.5686391999999999,0.003671138464654624,0.5687496000000001
100000,0.5625,0.0,0,0.5491115333333333,0.003656171073070242,0.55
100000,0.585938,0.0,0,0.5306417666666667,0.0032822014328123604,0.5312496
100000,0.609375,0.0,0,0.5121239666666667,0.003720166093812959,0.5125
100000,0.632812,0.0,0,0.49342389999999997,0.0037611600723712908,0.4937504
100000,0.65625,0.0,0,0.4747388333333334,0.0037036994215993756,0.475
100000,0.679688,0.0,0,0.45630333333333334,0.003581254587741877,0.45624960000000003
100000,0.703125,0.0,0,0.43688803333333337,0.004288949160212664,0.4375
100000,0.726562,0.0,0,0.4173015333333333,0.004726079105935015,0.41875039999999997
100000,0.75,0.0,0,0.3979780333333333,0.0045913419569397745,0.4
100000,0.773438,0.0,0,0.37933523333333335,0.00414226578644533,0.3812496000000001
100000,0.796875,0.0,0,0.36127623333333336,0.004279788964293551,0.36250000000000004
100000,0.820312,0.0,0,0.3423816333333333,0.004236182467610303,0.3437504
100000,0.84375,0.0,0,0.32403246666666674,0.004066124278583832,0.325
100000,0.867188,0.0,0,0.3060227,0.003968825553821516,0.3062496
100000,0.890625,0.0,0,0.28719106666666666,0.004476684293338343,0.2875
100000,0.914063,0.0,0,0.2686623,0.004418667417144372,0.26874960000000003
100000,0.9375,0.0,0,0.2502162333333333,0.004064865399028875,0.25
100000,0.0,0.0,9728,0.8145718000000001,0.0028562789709690515,0.8311133385394538
100000,0.0,0.025,9728,0.7770365666666669,0.003693158004412423,0.7928567104189397
100000,0.0,0.05,9728,0.7406178666666668,0.003143659435894553,0.7555686045293248
100000,0.0,0.075,9728,0.7054922000000001,0.0031865496638213663,0.7192490208706089
100000,0.0,0.1,9728,0.6706257666666666,0.0031647496655431637,0.6838979594427922
100000,0.0,0.125,9728,0.6370110333333333,0.004159160247640802,0.6495154202458745
100000,0.0,0.15,9728,0.6045983666666667,0.004349361451089366,0.6161014032798559
100000,0.0,0.175,9728,0.5727734666666666,0.003553073615273893,0.5836559085447363
100000,0.0,0.2,9728,0.5435094666666667,0.0037559480448424117,0.552178936040516
100000,0.0,0.225,9728,0.5138769,0.003995275195778143,0.5216704857671948
100000,0.0,0.25,9728,0.4860126333333333,0.005023663002785472,0.4921305577247724
100000,0.0,0.275,9728,0.4564753999999999,0.0035101773516447846,0.4635591519132493
100000,0.0,0.3,9728,0.43076596666666667,0.003735321614741567,0.4359562683326252
100000,0.0,0.325,9728,0.4050877666666667,0.004597178494709793,0.4093219069829003
100000,0.0,0.35,9728,0.37974433333333335,0.00411047737157404,0.38365606786407436
100000,0.0,0.375,9728,0.35577186666666666,0.0031475099971600153,0.3589587509761476
100000,0.0,0.4,9728,0.3319104666666667,0.003632019132964779,0.33522995631911984
100000,0.0,0.425,9728,0.31100346666666673,0.0036572121689736384,0.31246968389299123
100000,0.0,0.45,9728,0.29040056666666664,0.0032232272510982294,0.29067793369776185
100000,0.0,0.475,9728,0.27022346666666663,0.005408170052388849,0.26985470573343134
100000,0.0,0.5,9728,0.25031413333333336,0.003999331408567631,0.25
100000,0.0,0.525,9728,0.23175466666666666,0.004607368021863337,0.23111381649746776
100000,0.0,0.55,9728,0.21571099999999996,0.004669615266093486,0.21319615522583457
100000,0.0,0.575,9728,0.19817540000000003,0.003768826471639858,0.19624701618510054
100000,0.0,0.6,9728,0.18267893333333338,0.004248690582076108,0.18026639937526556
100000,0.0,0.625,9728,0.16843883333333334,0.004372995076476636,0.16525430479632966
100000,0.0,0.65,9728,0.15377123333333334,0.004061001893485017,0.15121073244829286
100000,0.0,0.675,9728,0.14211583333333333,0.004159469590250927,0.1381356823311551
100000,0.0,0.7,9728,0.1296775,0.004008558450365915,0.12602915444491652
100000,0.0,0.725,9728,0.11900713333333335,0.00367530562659609,0.11489114878957701
100000,0.0,0.75,9728,0.10916653333333332,0.0036155504120703704,0.10472166536513655
100000,0.0,0.775,9728,0.10045131333333333,0.0032046995668583702,0.0955207041715952
100000,0.0,0.8,9728,0.09129773333333334,0.004062310076654525,0.08728826520895291
100000,0.0,0.825,9728,0.08571964,0.003965903558299588,0.08002434847720978
