num_bellpairs,coherence_time,link_fidelity,fidelity_mean,fidelity_std,completion_time_mean,completion_time_std,purification_success_prob_mean,purification_success_prob_std,fidelity_analytical,completion_time_analytical,purification_success_prob_analytical
10000,9728,0.98,0.7566837666666667,0.008922171696335432,51.5223368443384,0.3929190715828884,0.7168139467140848,0.0025670384303978435,0.7558984886306187,51.63676246925321,0.7140331512329356
10000,9728,1.0,0.7681389,0.007824548895836319,50.66822157331148,0.40797057792737146,0.7287719458583495,0.0035178075111338054,0.7688145668164632,50.79109985093231,0.725921650532044
100000,9728,0.6,0.47562536666666666,0.003762855657461353,670.5460029054261,1.6242056227127277,0.55000410040055,0.0010585831817272815,0.4766570749601844,671.3470167123922,0.5492007150047562
100000,9728,0.62,0.49102139999999994,0.003800874501129097,663.5428310069345,1.8324655513892532,0.5555964796957776,0.0010354883073844551,0.4919953873819611,664.3507840949495,0.5549843092583766
100000,9728,0.64,0.5060585333333333,0.0031540436768623665,656.3916240461523,2.0203906110775574,0.561886988896,0.0011433597148096622,0.5073923282199003,657.1223452636511,0.5610892143038647
100000,9728,0.66,0.5213678333333334,0.004708231905102189,648.8232428076055,1.575452117191856,0.5681219958027093,0.0012357268525579413,0.5228198535272571,649.6814715168235,0.5675154301412206
100000,9728,0.68,0.5360368333333334,0.004254724864456252,641.4541785956304,1.8135134793669427,0.5750083856967431,0.0015682729551725041,0.5382510405883276,642.0477844526042,0.5742629567704444
100000,9728,0.7,0.5516798666666667,0.0036580723588007656,633.1432225718559,1.6471531792429583,0.5822298860607498,0.0012049599624566925,0.5536601747522123,634.2406557915831,0.5813317941915359
100000,9728,0.72,0.5667437000000001,0.0037829444806041397,625.0766896171356,1.857192300444498,0.5898106742465159,0.0013348405387715464,0.569022820547376,626.2791159700657,0.588721942404495
100000,9728,0.74,0.5825882,0.0032576851126733092,617.0767553560273,1.8510502529629265,0.597539926672763,0.0009230782187712902,0.5843158775173063,618.1817718434907,0.5964334014093222
100000,9728,0.76,0.5971578333333335,0.004316606067142206,608.4128246446229,1.384699366213871,0.6060646084704848,0.0010080616406024769,0.5995176214047294,609.966733672903,0.6044661712060171
100000,9728,0.78,0.6132463666666665,0.004058873673679539,600.6859383714204,1.5718086210643243,0.6139658264396467,0.0009026225527891313,0.6146077314677175,601.6515514147771,0.6128202517945798
100000,9728,0.8,0.6276417,0.003111683350964028,591.6855972625176,1.5447815109222045,0.6233131764556173,0.0010678760237357462,0.6295673048356343,593.2531601978404,0.6214956431750104
100000,9728,0.82,0.6421664333333333,0.002822878928603824,583.2134443917353,1.693867944822638,0.6323957469496796,0.001234102377950691,0.6443788589071158,584.7878347510807,0.6304923453473086
100000,9728,0.84,0.657262,0.003153435047690063,574.6298946103606,1.5946875887271297,0.6415111997100822,0.0011964009198325177,0.65902632285775,576.2711524454033,0.6398103583114746
100000,9728,0.86,0.6715940000000001,0.0029505654486329702,566.1358756231435,1.4734610158278894,0.6513412061056792,0.0009660741764300914,0.6734950193640039,567.7179645274945,0.6494496820675084
100000,9728,0.88,0.6860830666666669,0.0037417467038210373,557.2453053337271,1.033340883578246,0.6614854543602735,0.0011981184620226371,0.687771637664802,559.1423750578456,0.6594103166154105
100000,9728,0.9,0.7004919333333335,0.0038832767772705667,548.9059821436917,1.354685207186576,0.6718051815430052,0.001038506548165999,0.7018441990758703,550.5577270147893,0.6696922619551798
100000,9728,0.92,0.7142547666666668,0.0032383072500236296,539.8579389293131,1.4878687057811788,0.6830478297681226,0.0011309841847468843,0.7157020160474619,541.9765949916075,0.6802955180868169
100000,9728,0.94,0.7279549333333333,0.00266659624407012,531.5273886949998,1.6741376840093263,0.6939285647880677,0.0013115025759600932,0.7293356458164213,533.4107838929542,0.6912200850103221
100000,9728,0.96,0.7417905666666668,0.002734091959966887,523.396617702728,1.4873526227052025,0.7046729629471558,0.001276471547860465,0.7427368396516463,524.8713330284286,0.702465962725695
100000,9728,0.98,0.7552593999999999,0.003077482700736646,514.4913483542515,1.4258683315438483,0.7167450233299509,0.0011144385029901915,0.7558984886306187,516.3685250035886,0.7140331512329356
100000,9728,1.0,0.7679199000000001,0.0024779697919869834,505.9088987748734,1.4874384914906655,0.7289529753662407,0.0013053337430561371,0.7688145668164632,507.91189882037946,0.725921650532044
10000,29723,0.6,0.5539805,0.009785568505883215,63.55173963517753,0.45805923084364353,0.5801688952768447,0.0031505841027790636,0.5558542109074531,63.559689645448586,0.5800905232538339
10000,29723,0.62,0.5729172666666666,0.00855998926375235,62.61721243550093,0.4940416101620738,0.5892562768101967,0.003930350414137343,0.5761323933553241,62.54460487578653,0.5895052459873459
10000,29723,0.64,0.5962763333333334,0.010642532509803404,61.60733317444867,0.4685183338072059,0.5994352244415099,0.003778863975351462,0.5963181093282753,61.50771823613156,0.5994430088727195
10000,29723,0.66,0.6174442,0.009426400332399778,60.45488997530434,0.6777892990347171,0.6101386837716525,0.005037095398343615,0.6163639462842441,60.45276307826021,0.6099038119099549
10000,29723,0.68,0.6351552999999999,0.010754760245739249,59.42149895601946,0.5510510053118498,0.6210038188545048,0.004007677739003356,0.636226314063147,59.38331877008299,0.6208876550990521
10000,29723,0.7,0.6573522666666667,0.010407773213431492,58.1976682139742,0.4513858511049054,0.6336233316169794,0.0033962894317037416,0.655865489270744,58.302793827128895,0.6323945384400113
10000,29723,0.72,0.6752918,0.009331292444958172,57.232782469486935,0.4382256654426582,0.6448325998749062,0.0032684017887429076,0.675245608155312,57.21441280809911,0.6444244619328319
10000,29723,0.74,0.6965360666666668,0.008652293749572366,56.016003529632265,0.3889876036025027,0.6577144891175697,0.0030819920341706632,0.6943346141241666,56.121206753064854,0.6569774255775146
10000,29723,0.76,0.7136846,0.009942799185340117,54.92500136873373,0.5389418199134214,0.6705769898974586,0.004820308503816037,0.7131041662131885,55.026006895185525,0.6700534293740588
10000,29723,0.78,0.7316385000000002,0.01095541085719747,53.920450884940664,0.4611187625146997,0.683344161361546,0.0036661768119279734,0.7315295147895614,53.931441343757506,0.6836524733224649
10000,29723,0.8,0.750899,0.009621073484804064,52.66747841959873,0.3880012430579967,0.6982526373283447,0.003382498701525142,0.7495893505706419,52.839934416627905,0.6977745574227329
10000,29723,0.82,0.7648465666666667,0.009178257698435407,51.729294412016195,0.37966902442658906,0.7121636928243346,0.0037337011799060296,0.767265632715091,51.753708291873465,0.7124196816748624
10000,29723,0.84,0.7843168000000001,0.006951153119686922,50.64603563227974,0.46071364596173997,0.7283400556532229,0.0033074742614234167,0.7845434013195064,50.67478665037183,0.7275878460788539
10000,29723,0.86,0.8029043666666665,0.008977189643696353,49.3367590512332,0.4059398750244142,0.7451808679962266,0.003557621770131438,0.8014105791654342,49.60499999065236,0.7432790506347068
10000,29723,0.88,0.8182015333333332,0.008468795450488936,48.393572511585404,0.3712052848866411,0.7607483325307842,0.003919036550696429,0.8178577670348831,48.54599231343926,0.7594932953424218
10000,29723,0.9,0.8336247,0.007747755129283148,47.44451333101074,0.40382253697604165,0.7760167381097217,0.004409931419078875,0.8338780363704126,47.49922889394556,0.7762305802019986
10000,29723,0.92,0.8494475333333332,0.008581154894042856,46.52266103429153,0.3772241225431965,0.7926952934254863,0.003941659912068032,0.849466722517453,46.46600488375893,0.793490905213437
10000,29723,0.94,0.8647092666666667,0.006712068195587888,45.32112548499819,0.39280026945752466,0.8129520730686367,0.0034269214694433027,0.8646212212667043,45.447454509796,0.8112742703767373
10000,29723,0.96,0.8792309333333334,0.006343517972089482,44.27838328867067,0.35040629024548753,0.8309764429045168,0.002742573200525231,0.8793407909243595,44.444560664205824,0.8295806756918994
10000,29723,0.98,0.8932504,0.007247901970455541,43.36213549555979,0.2613348578437844,0.849640280742372,0.0026310568988556697,0.8936263616854216,43.45816470539209,0.8484101211589232
10000,29723,1.0,0.9078323666666667,0.00479550191661125,42.44832782564086,0.36862928370924475,0.8681845250125413,0.003415367231063167,0.9074803536753389,42.488976315811,0.8677626067778087
100000,29723,0.6,0.5565559666666667,0.003632592191840724,635.3828628373558,1.5173328980530552,0.5803925944429911,0.00102048581445596,0.5558542109074531,635.5977967655422,0.5800905232538339
100000,29723,0.62,0.5764134,0.003151168858270422,625.1089515358344,1.8483394388321108,0.5899407614310311,0.0013765947811709791,0.5761323933553241,625.4469490689218,0.5895052459873459
100000,29723,0.64,0.5953812,0.0035900728720552042,614.421022782868,1.7013056186971327,0.5999254201654731,0.0013259478280802928,0.5963181093282753,615.0780826723718,0.5994430088727195
100000,29723,0.66,0.6162038666666667,0.002966832651536352,604.3781556691447,1.7403389000437504,0.6103716645411287,0.001096653145104759,0.6163639462842441,604.5285310936586,0.6099038119099549
100000,29723,0.68,0.6363906666666667,0.004024654811975244,593.5103749124995,1.4843100835717613,0.6211949251338696,0.0011655948040773761,0.636226314063147,593.8340880118863,0.6208876550990521
100000,29723,0.7,0.655023,0.0032139643536708185,582.1374364991382,1.526718832544335,0.6331962358768415,0.0012773513664165344,0.655865489270744,583.0288385823454,0.6323945384400113
100000,29723,0.72,0.6750300666666667,0.003945505028369483,571.1996756088244,1.4565998786807464,0.6453262729306259,0.0012622448978560942,0.675245608155312,572.1450283920474,0.6444244619328319
100000,29723,0.74,0.6948765333333334,0.0032701335419554676,560.6220881584345,1.4162288177871525,0.6577984737301336,0.0012198816236932456,0.6943346141241666,561.212967841705,0.6569774255775146
100000,29723,0.76,0.7125877666666667,0.002528917498105113,549.5284359635832,1.1796674099804447,0.6709356147799532,0.001006600698870873,0.7131041662131885,550.2609692629117,0.6700534293740588
100000,29723,0.78,0.7316255666666666,0.002881798983081382,538.9956825149936,1.4892064062421175,0.6842056933885788,0.0011621771950978725,0.7315295147895614,539.3153137486314,0.6836524733224649
100000,29723,0.8,0.7499775666666665,0.0025983347575364974,527.7392461752795,1.2251538717835246,0.6984391312071607,0.0011180647370156148,0.7495893505706419,528.4002444773354,0.6977745574227329
100000,29723,0.82,0.7669764333333331,0.0030018810623044776,517.3360416923027,1.2400404782054346,0.7129356707299915,0.001083392675836734,0.767265632715091,517.537983229791,0.7124196816748624
100000,29723,0.84,0.7851391333333332,0.002156170706496956,505.84778565698815,1.1206130898231308,0.7285721146258044,0.0010037202637909557,0.7845434013195064,506.7487668147747,0.7275878460788539
100000,29723,0.86,0.8011296666666667,0.0029902188808773717,495.4714485515451,1.1849897596274723,0.7441808167351396,0.001265784962822724,0.8014105791654342,496.05090021757997,0.7432790506347068
100000,29723,0.88,0.8175392333333333,0.002979219189467082,484.59473867354376,1.1572060473190675,0.7608950113256233,0.0011940020504806537,0.8178577670348831,485.460823445449,0.7594932953424218
100000,29723,0.9,0.8341919666666667,0.0019884274101801065,474.3597169640257,1.2673644751138944,0.777135509414784,0.0012752657218678336,0.8338780363704126,474.99318925051205,0.7762305802019986
100000,29723,0.92,0.8502802666666666,0.0022426334955929716,464.21384295952925,0.8968958844879502,0.7942040908292703,0.0010341850263988082,0.849466722517453,464.66094914864567,0.793490905213437
100000,29723,0.94,0.8645895,0.0026470406589246018,453.7573955274078,1.4339389418577209,0.8122947485785741,0.001063958806436579,0.8646212212667043,454.4754454090164,0.8112742703767373
100000,29723,0.96,0.8800323,0.0019558542234362278,444.0311430783982,1.323143791754546,0.8304697492461074,0.0009430577564055027,0.8793407909243595,444.4465069531146,0.8295806756918994
100000,29723,0.98,0.8943393999999999,0.002006170757105853,434.01923168086455,1.0549181138165362,0.8494296288032478,0.0009396042675329665,0.8936263616854216,434.58254736497736,0.8484101211589232
100000,29723,1.0,0.9082901999999999,0.0018414451281534307,424.3904480232257,1.1024590486575225,0.8688336442284951,0.0009401000683050359,0.9074803536753389,424.89066346916644,0.8677626067778087
